care_site_id,care_site_name,ward,room,bed,building,slug,bednumber,bay,sideroom,mortimer_market,waiting_room,RNTNE,ENT_ED,macmillan_cc,CHALF,POOL,tottenham_court_road,RLHIM,UCH,RESUS,MAJ,EDH,MINORS,patient_lounge,slug_room
287129276,JTNQ^Q7JTTU BY01^BY01-05,JTNQ,Q7JTTU BY01,BY01-05,NA,NA,05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287140658,HS15^T15N SR09^SR09-09,HS15,T15N SR09,SR09-09,NA,NA,09,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287140666,HSDC^T15S SR26^SR26-26,HSDC,T15S SR26,SR26-26,NA,NA,26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287145510,T12N^T12N BY01^BY01-07,T12N,T12N BY01,BY01-07,UCH Tower,T12 North - Teenage Cancer Unit,07,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287149872,T16S^T16S SR27^SR27-27,T16S,T16S SR27,SR27-27,NA,NA,27,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287149883,T16S^T16S WAITING^WAIT,T16S,T16S WAITING,WAIT,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287158894,CWRD^RNTNEC BY02^BY02-16,CWRD,RNTNEC BY02,BY02-16,NA,NA,16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287159511,T16N^T16N SR07^SR07-07,T16N,T16N SR07,SR07-07,NA,NA,07,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287159524,T14S^T14S SR31^SR31-31,T14S,T14S SR31,SR31-31,NA,NA,31,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287160849,BSNQ^C3BS SR03^SR03-03,BSNQ,C3BS SR03,SR03-03,NA,NA,03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287161307,DFNQ^C3DF SR03^SR03-03,DFNQ,C3DF SR03,SR03-03,NA,NA,03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287165651,MCUN^E03MCUN BY02^BY02-C02A,MCUN,E03MCUN BY02,BY02-C02A,NA,NA,C02A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287166523,DCNQ^RLHIMDCU SR03^SR03-03,DCNQ,RLHIMDCU SR03,SR03-03,NA,NA,03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287166558,DFNQ^C3DF BY01^BY01-04,DFNQ,C3DF BY01,BY01-04,NA,NA,04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287166647,EGALNGE^EGAPATLNGE WAIT^CHAIR,EGALNGE,EGAPATLNGE WAIT,CHAIR,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
287169726,MCUN^E03MCUN BY08^BY08-C26B,MCUN,E03MCUN BY08,BY08-C26B,NA,NA,C26B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287174654,LWN^E02LWN SR06^SR06-C02,LWN,E02LWN SR06,SR06-C02,NA,NA,C02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287174888,MCUN^E03MCUN BY05^BY05-C17A,MCUN,E03MCUN BY05,BY05-C17A,NA,NA,C17A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287175089,DWRD^RNTNED BY01^BY01-04,DWRD,RNTNED BY01,BY01-04,NA,NA,04,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287180360,MCUN^E03MCUN BY08^BY08-C28A,MCUN,E03MCUN BY08,BY08-C28A,NA,NA,C28A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287181039,T07S^T07S BY12^BY12-54,T07S,T07S BY12,BY12-54,UCH Tower,T7 South,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287183377,HSDC^T15S SR21^SR21-21,HSDC,T15S SR21,SR21-21,NA,NA,21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287186496,MCUN^E03MCUN BY11^BY11-C38A,MCUN,E03MCUN BY11,BY11-C38A,NA,NA,C38A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287189460,GWNC^CHALF WGC SR19^SR19-19,GWNC,CHALF WGC SR19,SR19-19,NA,NA,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287189462,GWNC^CHALF WGC SR15^SR15-15VT,GWNC,CHALF WGC SR15,SR15-15VT,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287189619,NHNNIR^NHNN C0 INT RADIOLOGY POOL ROOM^INR,NHNNIR,NHNN C0 INT RADIOLOGY POOL ROOM,INR,NHNN,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287192808,HS15^T15N SR05^SR05-05,HS15,T15N SR05,SR05-05,NA,NA,05,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287203423,GWNC^CHALF WGC SR18^SR18-18,GWNC,CHALF WGC SR18,SR18-18,NA,NA,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287213278,DFNQ^C3DF BY02^BY02-02,DFNQ,C3DF BY02,BY02-02,NA,NA,02,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287213286,HASU^T07 BY06^BY06-27,HASU,T07 BY06,BY06-27,UCH Tower,Hyperacute Stroke Unit,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287218211,CTYA^MCCTYA PHYSIO^PHYSIO,CTYA,MCCTYA PHYSIO,PHYSIO,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287221693,HS15^T15N SR01^SR01-01,HS15,T15N SR01,SR01-01,NA,NA,01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287221706,HSDC^T15S SR19^SR19-19,HSDC,T15S SR19,SR19-19,NA,NA,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287230434,T11S^T11S BY05^BY05-33,T11S,T11S BY05,BY05-33,UCH Tower,T11 South  - Acute Paediatric Inpatients,33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287232188,SCBU^SCBU NU07^NU07-28,SCBU,SCBU NU07,NU07-28,NA,NA,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287232190,NICU^NICU CB01^CB01-05,NICU,NICU CB01,CB01-05,EGA,NA,05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287232192,SCBU^SCBU NU08^NU08-32,SCBU,SCBU NU08,NU08-32,NA,NA,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287232320,BCN^E03BCN SR01^SR01-C01,BCN,E03BCN SR01,SR01-C01,NA,NA,C01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287232768,SCBU^SCBU SR02^SR02-02A,SCBU,SCBU SR02,SR02-02A,NA,NA,02A,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287232839,T12S^T12S BY03^BY03-23,T12S,T12S BY03,BY03-23,UCH Tower,T12 South - Adolescent Inpatient Unit,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287233154,MCUN^E03MCUN BY09^BY09-C32A,MCUN,E03MCUN BY09,BY09-C32A,NA,NA,C32A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287233532,DCNQ^RLHIMDCU CH31^CH31-31,DCNQ,RLHIMDCU CH31,CH31-31,NA,NA,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287239301,GWNC^CHALF WGC SR15^SR15-15,GWNC,CHALF WGC SR15,SR15-15,NA,NA,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287239304,GWNC^CHALF WGC SR26^SR26-26,GWNC,CHALF WGC SR26,SR26-26,NA,NA,26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287248531,GWNC^CHALF WGC SR12^SR12-12,GWNC,CHALF WGC SR12,SR12-12,NA,NA,12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287251345,GWNC^CHALF WGC SR08^SR08-08,GWNC,CHALF WGC SR08,SR08-08,NA,NA,08,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287260728,MCUN^E03MCUN BY04^BY04-C11A,MCUN,E03MCUN BY04,BY04-C11A,NA,NA,C11A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287269285,T13N^T13N SR04^SR04-04,T13N,T13N SR04,SR04-04,NA,NA,04,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287275395,MFNQ^C4MLF BY02^BY02-06,MFNQ,C4MLF BY02,BY02-06,NA,NA,06,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287276740,RBNQ^Q3NRU SR02^SR02-02,RBNQ,Q3NRU SR02,SR02-02,NA,NA,02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287276744,RBNQ^Q3NRU BY03^BY03-04,RBNQ,Q3NRU BY03,BY03-04,NA,NA,04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287279165,MCUN^E03MCUN SR44^SR44-C01,MCUN,E03MCUN SR44,SR44-C01,NA,NA,C01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287283597,T08N^T08N SR21^SR21-21,T08N,T08N SR21,SR21-21,UCH Tower,T8 North Respiratory Medicine,21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287284946,T09N^T09N BY01^BY01-02,T09N,T09N BY01,BY01-02,UCH Tower,T9 North -  Surgical and Gastro,02,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287286550,T10M^T10M BY06^BY06-30,T10M,T10M BY06,BY06-30,UCH Tower,T10 - Medicine,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287288761,MCUN^E03MCUN BY06^BY06-C20A,MCUN,E03MCUN BY06,BY06-C20A,NA,NA,C20A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287300731,CCAC^MCCACU HOME^HOME,CCAC,MCCACU HOME,HOME,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287306677,T11N^T11N CB08^CB08-08,T11N,T11N CB08,CB08-08,UCH Tower,T11 North  - Paeds Cancer service,08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287307492,RBNQ^Q3NRU BY01^BY01-01,RBNQ,Q3NRU BY01,BY01-01,NA,NA,01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287307498,SINQ^C1SITU CB17^CB17-17,SINQ,C1SITU CB17,CB17-17,NA,NA,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287318390,VYNQ^C2VH BY02^BY02-06,VYNQ,C2VH BY02,BY02-06,NA,NA,06,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287323165,MINQ^C0MITU SR01^SR01-01,MINQ,C0MITU SR01,SR01-01,NA,NA,01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287329402,GWNC^CHALF WGC SR03^SR03-03,GWNC,CHALF WGC SR03,SR03-03,NA,NA,03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287332020,GWNC^CHALF WGC SR16^SR16-16,GWNC,CHALF WGC SR16,SR16-16,NA,NA,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287334266,MCUN^E03MCUN BY05^BY05-C18A,MCUN,E03MCUN BY05,BY05-C18A,NA,NA,C18A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287339015,NICU^NICU NU03^NU03-15,NICU,NICU NU03,NU03-15,EGA,NA,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287339751,T11N^T11N BY02^BY02-14,T11N,T11N BY02,BY02-14,UCH Tower,T11 North  - Paeds Cancer service,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287340127,T11D^11NO BY06^BY06-06,T11D,11NO BY06,BY06-06,UCH Tower,T11,06,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287341287,T11N^T11N CB09^CB09-09,T11N,T11N CB09,CB09-09,UCH Tower,T11 North  - Paeds Cancer service,09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287342076,MCUN^E03MCUN BY04^BY04-C12B,MCUN,E03MCUN BY04,BY04-C12B,NA,NA,C12B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287344792,T07^T07N BY01^BY01-01,T07,T07N BY01,BY01-01,UCH Tower,T7 COE,01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287349000,MCUN^E03MCUN BY02^BY02-C04A,MCUN,E03MCUN BY02,BY02-C04A,NA,NA,C04A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287350771,DCNQ^RLHIMDCU SR06^SR06-06,DCNQ,RLHIMDCU SR06,SR06-06,NA,NA,06,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287356904,T14S^T14S SR29^SR29-29,T14S,T14S SR29,SR29-29,NA,NA,29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287365028,ALNQ^A1PATLNG CH02^CH02-02,ALNQ,A1PATLNG CH02,CH02-02,NA,NA,02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287368766,COBN^E02COBN BY01^BY01-C03B,COBN,E02COBN BY01,BY01-C03B,NA,NA,C03B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287369380,DWRD^RNTNED BY02^BY02-08,DWRD,RNTNED BY02,BY02-08,NA,NA,08,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287376706,MVNQ^Q6MV BY01^BY01-01,MVNQ,Q6MV BY01,BY01-01,NA,NA,01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287378694,T14S^T14S SR42^SR42-42,T14S,T14S SR42,SR42-42,NA,NA,42,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287389762,HJNQ^Q5HJ BY03^BY03-3A,HJNQ,Q5HJ BY03,BY03-3A,NA,NA,3A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287389765,HJNQ^Q5HJ BY03^BY03-3B,HJNQ,Q5HJ BY03,BY03-3B,NA,NA,3B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287401831,GWNC^CHALF WGC SR06^SR06-06,GWNC,CHALF WGC SR06,SR06-06,NA,NA,06,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287414309,GWNC^CHALF WGC SR07^SR07-07,GWNC,CHALF WGC SR07,SR07-07,NA,NA,07,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287414311,GWNC^CHALF WGC SR07^SR07-07VT,GWNC,CHALF WGC SR07,SR07-07VT,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287423193,HJNQ^Q5HJ BY06^BY06-6A,HJNQ,Q5HJ BY06,BY06-6A,NA,NA,6A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287423439,HSDC^T15S SR27^SR27-27,HSDC,T15S SR27,SR27-27,NA,NA,27,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287462089,SINQ^C1SITU CB15^CB15-15,SINQ,C1SITU CB15,CB15-15,NA,NA,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287475590,EDHRSURG^EDH REST CHAIR^CH03,EDHRSURG,EDH REST CHAIR,CH03,Eastman Dental Hospital,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
287491157,VYNQ^C2VH BY04^BY04-05,VYNQ,C2VH BY04,BY04-05,NA,NA,05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287503638,GWNC^CHALF WGC SR20^SR20-20,GWNC,CHALF WGC SR20,SR20-20,NA,NA,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287519915,T14S^T14S SR39^SR39-39,T14S,T14S SR39,SR39-39,NA,NA,39,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287555096,RBNQ^Q3NRU BY03^BY03-01,RBNQ,Q3NRU BY03,BY03-01,NA,NA,01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287561019,CCAC^MCCACU REVIEW^REVIEW,CCAC,MCCACU REVIEW,REVIEW,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287576535,RBNQ^Q3NRU BY04^BY04-01,RBNQ,Q3NRU BY04,BY04-01,NA,NA,01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287587261,DFNQ^C3DF BY04^BY04-01,DFNQ,C3DF BY04,BY04-01,NA,NA,01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287605500,WST4^W04W SR12^SR21-21,WST4,W04W SR12,SR21-21,Westmoreland Street,WMS 4th floor Thoracic,21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
287614624,MCUN^E03MCUN BY03^BY03-C07B,MCUN,E03MCUN BY03,BY03-C07B,NA,NA,C07B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
